circRNA	esophagus1	esophagus2	esophagus3	esophagus4	sigmoid_colon1	sigmoid_colon2	sigmoid_colon3	sigmoid_colon4
chr2_37316237_37317179_rev	0	14	13	2	3	32	4	28
chr2_152659093_152659189_rev	0	0	0	0	0	4	0	0
chr2_152659270_152663172_rev	0	0	0	0	0	2	0	0
chr2_152662603_152669270_rev	0	0	0	0	0	6	0	5
chr2_152670231_152671381_rev	0	0	0	2	0	0	0	0
chr2_152679352_152681336_rev	0	0	0	0	0	0	2	2
chr2_231067111_231061267_fwd	0	0	0	1	0	0	0	0
chr2_231087181_231066906_fwd	0	4	0	0	0	0	0	0
chr2_231087181_231075511_fwd	0	0	0	2	9	6	0	0
chr2_231146356_231087117_fwd	0	0	0	0	0	0	0	3
chr2_161371322_161367478_fwd	0	0	0	0	0	0	2	0
chr2_161395203_161367478_fwd	0	9	0	3	5	0	0	2
chr2_53866085_53866880_rev	0	0	0	0	0	0	0	0
chr2_53885690_53893799_rev	0	1	0	0	0	0	0	0
chr2_53885690_53895736_rev	0	0	0	0	0	0	0	3
chr2_53887259_53893799_rev	0	0	0	0	0	0	4	0
chr2_53890104_53900017_rev	0	0	0	0	0	0	0	3
chr2_53892808_53893799_rev	0	0	2	0	0	12	7	0
chr2_53895007_53900017_rev	0	0	0	0	0	0	0	3
chr2_53895007_53901559_rev	0	0	2	0	0	0	0	0
chr2_53897870_53900017_rev	0	0	0	3	1	0	0	0
chr2_53897870_53901559_rev	0	0	0	0	0	0	0	3
chr2_53899881_53901559_rev	0	16	0	0	0	0	0	0
chr2_53908320_53936161_rev	0	0	0	0	0	4	0	0
chr2_53919151_53921104_rev	0	0	0	0	0	0	2	0
chr2_53919151_53937540_rev	0	0	0	0	0	0	2	0
chr2_53923321_53932100_rev	0	0	0	0	0	0	0	2
chr2_53925539_53934727_rev	0	0	0	0	0	0	0	0
chr2_53927394_53932760_rev	0	0	0	0	0	13	0	0
chr2_53928117_53934727_rev	0	0	0	0	0	0	0	0
chr2_53931835_53949283_rev	0	0	0	0	0	0	0	3
chr2_53934605_53937540_rev	0	1	0	0	0	0	0	0
chr2_53936087_53937540_rev	0	0	5	0	0	5	0	0
chr2_53948421_53949283_rev	0	0	2	1	0	0	0	0
chr2_86119044_86108350_fwd	0	0	0	0	0	0	0	7
chr2_86127991_86119544_fwd	0	0	0	0	0	0	0	0
chr2_86127991_86121479_fwd	0	0	1	0	6	2	0	0
chr2_86127991_86127161_fwd	0	0	0	0	0	0	9	0
chr2_119882623_119877323_fwd	0	0	0	0	0	0	0	3
chr2_119882623_119881786_fwd	0	0	0	0	3	0	0	6
chr2_119885882_119877323_fwd	0	0	0	0	0	4	0	0
chr2_119885882_119881786_fwd	0	0	3	0	0	0	0	0
chr2_119900806_119877323_fwd	0	0	0	1	0	0	0	0
chr2_119915242_119885795_fwd	0	0	0	0	0	5	0	0
chr2_119926666_119920069_fwd	0	0	0	0	0	0	0	0
chr2_119932549_119900718_fwd	0	0	0	0	0	0	0	0
chr2_119934958_119920069_fwd	0	5	5	0	1	5	0	0
chr2_119934958_119926598_fwd	0	0	1	0	2	5	0	2
chr2_119945240_119926598_fwd	2	0	4	0	0	0	0	0
chr2_119945240_119932424_fwd	0	0	1	0	0	0	0	0
chr2_119946574_119932424_fwd	0	3	0	0	0	0	0	3
chr2_119952129_119945081_fwd	0	0	0	0	0	6	0	0
chr2_119955323_119932424_fwd	0	0	0	0	0	3	0	0
chr2_119965645_119945081_fwd	0	0	0	0	0	3	0	0
chr2_119965645_119960807_fwd	0	0	0	0	0	0	0	6
chr2_119967972_119926598_fwd	0	0	0	0	0	0	0	0
chr2_119967972_119945081_fwd	0	0	0	0	0	0	0	0
chr2_119967972_119962616_fwd	0	18	0	0	0	14	0	7
chr2_20253822_20256170_rev	0	3	0	0	0	0	8	19
chr2_20253822_20260466_rev	0	0	1	0	0	0	0	0
chr2_20253822_20333063_rev	0	0	0	1	0	0	0	0
chr2_20254863_20256170_rev	0	0	4	0	0	10	0	3
chr2_20260337_20308071_rev	0	0	1	0	0	0	0	0
chr2_20278583_20283486_rev	12	0	0	0	0	0	6	0
chr2_20278583_20327378_rev	0	5	2	0	0	4	0	5
chr2_20278583_20331937_rev	0	0	2	0	0	0	0	0
chr2_20278583_20333063_rev	0	11	0	0	0	0	0	0
chr2_20282947_20327378_rev	0	0	2	0	0	8	0	0
chr2_20282947_20331937_rev	0	0	0	0	0	0	0	0
chr2_20290652_20327378_rev	0	0	0	0	0	0	0	0
chr2_20297553_20327378_rev	0	0	0	0	0	0	0	3
chr2_20297553_20331937_rev	0	0	0	0	0	0	0	0
chr2_20297553_20333063_rev	1	0	0	0	0	0	5	0
chr2_20307978_20312423_rev	0	0	0	0	0	0	0	6
chr2_20307978_20318645_rev	0	0	0	0	0	0	0	0
chr2_20307978_20327378_rev	0	3	3	1	0	8	8	7
chr2_20307978_20331937_rev	0	0	0	0	0	0	0	0
chr2_20307978_20333063_rev	0	0	0	0	0	0	0	0
chr2_20318537_20327378_rev	0	0	0	0	0	0	2	0
chr2_20318537_20333063_rev	0	1	5	0	0	0	0	2
chr2_20326261_20327378_rev	0	1	6	0	0	16	23	0
chr2_20326261_20333063_rev	0	0	2	0	0	13	2	0
chr2_61010656_61011905_rev	0	0	0	0	0	3	6	0
chr2_135602708_135602500_fwd	0	0	1	0	0	0	0	0
chr2_135605016_135565737_fwd	0	0	0	0	0	0	0	0
chr2_135605016_135602500_fwd	1	10	7	1	2	7	9	9
chr2_135616757_135602500_fwd	0	0	0	1	0	0	0	0
chr2_135621608_135602500_fwd	0	3	0	0	0	0	0	0
chr2_135633828_135602500_fwd	0	0	0	0	0	0	0	0
chr2_135639122_135631718_fwd	0	0	0	0	0	3	0	0
chr2_135639122_135638739_fwd	0	0	0	0	0	0	2	0
chr2_135661393_135602500_fwd	0	0	1	0	0	0	0	0
chr2_135661393_135621494_fwd	0	0	0	0	0	0	0	0
chr2_135661393_135631718_fwd	0	0	0	0	0	0	0	0
chr2_135661393_135635890_fwd	0	0	0	0	0	0	0	0
chr2_135675486_135631718_fwd	0	0	3	0	0	0	0	0
chr2_135675486_135635890_fwd	0	0	0	0	0	0	0	0
chr2_135675486_135675332_fwd	0	0	0	0	0	0	0	3
chr2_135680324_135621494_fwd	0	0	0	0	0	0	0	0
chr2_135680324_135631718_fwd	0	0	0	0	0	0	4	0
chr2_135680324_135645379_fwd	0	0	4	0	0	0	0	0
chr2_135680324_135651730_fwd	0	0	0	0	8	0	0	0
chr2_135680324_135675332_fwd	0	1	18	2	4	28	7	23
chr2_135710231_135709433_fwd	0	0	4	0	0	3	3	12
chr2_26109906_26098662_fwd	0	0	3	0	0	0	0	0
chr2_26127951_26127144_fwd	0	0	0	0	0	0	0	4
chr2_73088050_73089315_rev	2	1	5	0	0	6	0	0
chr2_65090983_65098066_rev	0	0	9	0	10	9	0	8
chr2_65090983_65104806_rev	0	0	0	0	0	0	0	4
chr2_65097971_65104806_rev	0	0	1	0	0	16	4	4
chr2_135093693_135090998_fwd	0	0	3	1	4	29	10	13
chr2_135115381_135090998_fwd	0	0	0	0	0	0	2	0
chr2_135115381_135113151_fwd	0	0	0	0	0	0	0	0
chr2_135124246_135120819_fwd	0	0	6	0	2	5	0	0
chr2_135126656_135120819_fwd	0	0	0	0	0	0	2	0
chr2_135126656_135126181_fwd	0	0	0	0	0	0	0	0
chr2_135130721_135129995_fwd	0	0	4	0	0	4	0	0
chr2_135135932_135090998_fwd	0	0	2	0	0	0	0	0
chr2_135135932_135129995_fwd	0	0	0	0	4	0	0	12
chr2_120289757_120278618_fwd	0	0	2	1	0	0	0	2
chr2_120289757_120285874_fwd	0	9	0	0	0	0	0	0
chr2_108773046_108771701_fwd	0	0	11	3	8	29	18	16
chr2_108782862_108775732_fwd	0	1	0	0	0	0	0	0
chr2_172814425_172795025_fwd	0	0	0	0	0	0	0	0
chr2_203444868_203470313_rev	0	0	0	0	0	0	3	0
chr2_203454430_203461925_rev	0	0	5	0	0	0	0	0
chr2_203489584_203491319_rev	0	0	5	0	0	0	0	0
chr2_33534400_33523879_fwd	0	1	0	0	0	0	0	0
chr2_27827567_27848097_rev	0	0	0	0	0	0	0	0
chr2_27827567_27870890_rev	0	0	1	0	0	0	0	0
chr2_27832686_27848097_rev	0	0	0	0	0	0	0	0
chr2_27843067_27848097_rev	0	0	0	0	0	6	0	0
chr2_237834423_237813592_fwd	0	0	0	0	0	0	0	0
chr2_178126184_178123828_fwd	0	0	0	0	0	0	0	0
chr2_160284775_160287084_rev	0	0	0	0	0	2	0	0
chr2_160286969_160300730_rev	0	0	1	0	0	11	0	6
chr2_160286978_160300730_rev	0	0	0	0	0	6	23	2
chr2_160300651_160303487_rev	0	0	0	0	0	10	0	0
chr2_160303330_160318227_rev	0	0	0	0	0	0	0	0
chr2_160313156_160367391_rev	0	0	0	1	0	3	0	0
chr2_86232625_86232802_rev	0	0	2	0	0	0	0	0
chr2_86251957_86264041_rev	0	0	0	0	3	38	0	15
chr2_86251957_86282242_rev	0	0	0	0	0	39	0	7
chr2_60901083_60891683_fwd	0	12	0	0	0	2	7	0
chr2_85345975_85350241_rev	0	0	0	0	0	0	0	0
chr2_85349384_85351021_rev	2	0	0	0	0	0	0	0
chr2_99405910_99421653_rev	0	0	1	0	0	0	0	0
chr2_99410695_99435941_rev	0	0	0	0	0	2	0	0
chr2_99412731_99418947_rev	0	0	4	0	0	0	0	0
chr2_99412731_99435941_rev	0	0	0	0	0	0	0	0
chr2_99412731_99464985_rev	0	0	3	0	0	0	4	0
chr2_99418828_99435941_rev	0	0	0	0	0	0	0	0
chr2_99421499_99434448_rev	0	0	0	0	0	0	0	0
chr2_99421499_99464985_rev	0	0	0	0	0	0	0	0
chr2_99429840_99435941_rev	0	0	3	0	7	0	0	0
chr2_99429840_99464985_rev	0	0	0	0	0	0	0	0
chr2_99438601_99464985_rev	0	0	0	0	0	0	0	3
chr2_99449336_99464985_rev	0	0	7	1	2	0	0	0
chr2_99462496_99464985_rev	8	3	35	16	9	51	23	25
chr2_197595991_197617921_rev	0	0	7	0	0	0	0	0
chr2_226865126_226864604_fwd	0	0	0	0	0	6	0	0
chr2_226867318_226864604_fwd	9	0	6	4	4	34	25	22
chr2_226908878_226864604_fwd	0	0	0	0	0	2	0	0
chr2_226914351_226838073_fwd	0	0	0	0	0	0	0	4
chr2_226914351_226839409_fwd	0	5	0	0	0	0	0	0
chr2_226914351_226864604_fwd	0	1	16	1	10	57	20	9
chr2_226914351_226864630_fwd	0	0	0	0	0	3	0	0
chr2_226914351_226906793_fwd	2	0	12	3	6	61	13	32
chr2_226914351_226807486_fwd	0	0	2	0	0	0	3	0
chr2_46576656_46576087_fwd	0	0	9	0	0	4	0	5
chr2_151416901_151414823_fwd	0	0	0	0	0	0	0	2
chr2_151420379_151416561_fwd	0	0	0	0	0	0	0	0
chr2_151441991_151436827_fwd	0	0	1	0	0	0	0	0
chr2_151443709_151440027_fwd	0	0	0	0	6	0	0	0
chr2_151443709_151441905_fwd	0	0	1	0	0	0	0	0
chr2_151446575_151416561_fwd	0	0	0	2	0	0	0	0
chr2_151446575_151441905_fwd	0	0	0	0	0	0	0	0
chr2_151455159_151451606_fwd	0	0	0	0	0	0	0	5
chr2_151468756_151468000_fwd	0	0	0	0	0	0	0	0
chr2_151474072_151458811_fwd	0	0	0	0	0	0	0	0
chr2_37975314_37974040_fwd	0	17	0	0	0	0	0	0
chr2_37981343_37974040_fwd	0	0	0	0	0	0	0	0
chr2_37997514_37989541_fwd	0	0	0	0	0	0	0	0
chr2_38004216_37974040_fwd	0	0	0	0	0	0	0	0
chr2_38017235_37929262_fwd	0	5	0	0	0	0	0	0
chr2_86753558_86740927_fwd	0	0	5	0	0	0	0	4
chr2_86766024_86765027_fwd	0	0	0	0	0	0	7	0
chr2_86771712_86740927_fwd	0	0	0	0	0	3	0	0
chr2_86771712_86770023_fwd	0	0	4	0	4	13	0	0
chr2_3547931_3549112_rev	0	8	0	0	0	0	0	0
chr2_7030215_7014454_fwd	0	1	0	0	0	4	0	0
chr2_7030215_7020473_fwd	0	0	0	0	0	17	0	0
chr2_101281859_101286177_rev	0	0	0	0	0	0	0	0
chr2_101281859_101295181_rev	0	31	0	5	3	7	0	0
chr2_101288973_101295181_rev	0	0	0	0	0	0	0	5
chr2_101294014_101295181_rev	0	0	0	0	0	0	2	0
chr2_218667912_218668679_rev	0	0	0	0	0	0	0	0
chr2_11192148_11195025_rev	0	0	0	0	2	0	0	0
chr2_11200957_11202121_rev	0	6	0	0	0	0	0	0
chr2_11207726_11208447_rev	0	0	0	0	5	0	0	0
chr2_11207726_11211840_rev	0	0	0	0	0	0	0	0
chr2_11217090_11219026_rev	0	0	2	0	0	0	0	0
chr2_11217090_11235962_rev	0	0	0	0	0	2	0	0
chr2_11235702_11235962_rev	0	0	0	0	0	0	0	0
chr2_11235702_11249798_rev	0	0	0	0	0	4	0	0
chr2_11286539_11287736_rev	0	0	1	2	0	0	0	2
chr2_99195756_99186177_fwd	1	28	5	5	0	35	23	11
chr2_99195756_99194751_fwd	0	0	5	0	0	5	3	0
chr2_99216114_99194751_fwd	0	0	0	0	0	0	3	0
chr2_99216114_99195573_fwd	0	0	0	0	0	18	4	0
chr2_99216114_99206634_fwd	0	0	0	0	0	0	0	2
chr2_74304489_74315025_rev	0	0	0	0	0	4	0	5
chr2_48809641_48621167_fwd	0	0	1	0	0	0	0	0
chr2_48809641_48645033_fwd	0	0	0	0	0	0	0	0
chr2_48809641_48776280_fwd	0	0	0	0	0	25	0	0
chr2_24147086_24135119_fwd	5	1	58	1	61	170	70	122
chr2_24147086_24137909_fwd	0	0	0	0	0	0	0	0
chr2_24147086_24139370_fwd	2	0	6	0	1	24	14	4
chr2_210016112_210009657_fwd	0	0	0	0	0	0	0	3
chr2_55234962_55232808_fwd	0	0	1	5	0	4	0	0
chr2_74427169_74427592_rev	0	0	0	3	0	0	0	0
chr2_54982515_54987698_rev	4	18	41	5	63	127	41	66
chr2_55025086_55027485_rev	0	0	0	0	0	0	4	0
chr2_55025086_55028220_rev	0	0	4	0	0	2	2	0
chr2_127986785_127996491_rev	0	0	2	0	0	3	0	0
chr2_127989564_127989866_rev	0	0	4	0	9	25	0	15
chr2_127989564_127993308_rev	0	0	0	0	0	0	6	0
chr2_127989564_127996491_rev	0	1	2	0	3	6	0	0
chr2_127993187_127996491_rev	0	0	0	0	0	0	0	0
chr2_127996350_128000454_rev	0	0	0	0	0	0	0	0
chr2_199308760_199381820_rev	0	0	0	0	0	0	3	0
chr2_199323803_199381820_rev	0	12	0	0	0	0	0	0
chr2_199323803_199433514_rev	0	0	3	0	0	0	0	0
chr2_199348701_199433514_rev	0	0	0	0	0	0	0	0
chr2_199368605_199381820_rev	0	0	0	0	0	5	0	0
chr2_199368605_199433514_rev	0	0	3	1	5	7	0	5
chr2_233288940_233288676_fwd	0	0	0	0	0	0	0	0
chr2_238068165_238064357_fwd	0	0	0	0	0	0	0	0
chr2_166409665_166472445_rev	0	0	0	0	2	3	0	0
chr2_166423259_166432752_rev	0	0	0	0	0	8	0	4
chr2_166423259_166445000_rev	0	0	0	0	0	0	0	4
chr2_166447612_166472445_rev	0	0	24	0	0	39	12	32
chr2_166447612_166477710_rev	0	0	0	0	0	0	12	0
chr2_166462389_166470706_rev	0	0	0	0	0	6	0	0
chr2_166472317_166477710_rev	0	0	0	0	0	14	2	5
chr2_166228691_166272875_rev	0	0	0	0	0	0	0	0
chr2_166272399_166294662_rev	0	0	0	0	0	2	0	0
chr2_166272399_166311806_rev	0	0	0	0	0	2	0	0
chr2_166293231_166307074_rev	0	0	0	0	0	4	0	0
chr2_166293231_166311806_rev	0	0	0	0	0	0	0	0
chr2_174404315_174399922_fwd	0	0	0	0	0	0	0	2
chr2_174423047_174398275_fwd	0	0	0	0	0	4	0	0
chr2_174424649_174422885_fwd	0	0	0	0	0	0	0	4
chr2_96863682_96864148_rev	0	0	0	0	0	0	0	0
chr2_74679334_74675525_fwd	0	0	2	0	0	5	0	0
chr2_109546050_109585838_rev	0	0	0	0	0	3	0	0
chr2_109553087_109593119_rev	0	0	0	0	5	5	7	0
chr2_109564366_109565859_rev	0	10	3	3	5	18	0	5
chr2_109564366_109567976_rev	0	1	1	0	0	0	0	0
chr2_109564366_109574767_rev	0	0	4	0	0	0	0	0
chr2_109564366_109585838_rev	0	0	5	0	0	7	0	9
chr2_109564366_109593119_rev	0	0	14	6	24	63	26	0
chr2_109565763_109593119_rev	0	0	6	0	0	0	0	0
chr2_109567815_109574767_rev	0	0	0	0	0	2	0	3
chr2_109567815_109585838_rev	0	0	3	2	0	22	0	0
chr2_109574581_109585838_rev	0	0	0	0	0	0	5	11
chr2_109574581_109593119_rev	0	0	2	0	7	19	5	15
chr2_109585126_109585321_rev	0	0	2	0	0	0	0	0
chr2_109585126_109585838_rev	14	0	36	6	8	43	14	25
chr2_109585126_109593119_rev	0	13	0	5	6	31	35	37
chr2_241336098_241324216_fwd	0	0	0	1	0	0	0	0
chr2_241336098_241325993_fwd	0	0	2	1	0	19	5	7
chr2_241336098_241335126_fwd	0	0	0	0	0	4	0	0
chr2_241337516_241325993_fwd	0	0	0	0	0	0	0	0
chr2_241337516_241335126_fwd	0	0	0	0	0	0	0	0
chr2_241343093_241325993_fwd	0	0	0	0	0	3	0	0
chr2_223991803_224001922_rev	0	0	0	0	0	0	0	0
chr2_223998115_223998342_rev	0	0	0	0	0	0	0	0
chr2_223998115_224001922_rev	0	2	7	0	5	7	0	6
chr2_179112724_179115256_rev	0	0	0	0	0	0	0	5
chr2_179116574_179117613_rev	0	0	2	0	0	2	0	0
chr2_179116668_179117613_rev	0	0	0	0	0	8	0	5
chr2_179121770_179149394_rev	0	0	0	0	0	0	4	0
chr2_179172120_179191866_rev	0	0	0	0	0	9	0	3
chr2_197401742_197402130_rev	0	0	0	0	0	0	0	0
chr2_197407998_197410007_rev	0	0	0	0	0	0	0	0
chr2_197416741_197420542_rev	0	0	0	0	0	0	0	7
chr2_72968448_72971685_rev	0	0	0	0	0	0	0	0
chr2_72988258_73001578_rev	0	0	0	0	0	0	0	0
chr2_200575461_200569663_fwd	0	0	0	1	0	0	0	0
chr2_222474726_222474568_fwd	0	0	1	0	0	0	0	0
chr2_235043247_235040888_fwd	0	0	0	0	0	0	0	2
chr2_229966_231191_rev	0	0	0	0	0	0	0	0
chr2_65010763_65001448_fwd	0	3	0	0	0	0	0	0
chr2_65011545_65010597_fwd	0	0	2	0	0	0	0	0
chr2_219164233_219165422_rev	9	0	0	0	1	0	0	0
chr2_171787571_171809686_rev	0	0	4	1	0	6	0	3
chr2_171787789_171793767_rev	0	0	0	0	0	0	0	0
chr2_171826798_171848276_rev	0	0	0	0	3	0	0	0
chr2_171826798_171855949_rev	0	0	0	1	0	0	0	0
chr2_171833963_171855949_rev	0	0	4	0	0	0	0	0
chr2_32184338_32171287_fwd	0	2	2	0	0	3	0	0
chr2_32184338_32174063_fwd	0	2	15	2	9	44	14	49
chr2_32184338_32177477_fwd	0	0	0	0	0	0	0	0
chr2_32193983_32174063_fwd	0	0	0	0	0	2	0	0
chr2_32197826_32192336_fwd	0	0	0	0	0	0	0	0
chr2_32197826_32193889_fwd	0	0	1	0	0	3	0	7
chr2_32206933_32193889_fwd	0	0	0	0	0	3	0	0
chr2_32209561_32197318_fwd	0	0	0	0	0	4	0	0
chr2_32209561_32197344_fwd	0	0	0	0	0	0	0	7
chr2_32209561_32197707_fwd	0	0	0	0	0	3	0	0
chr2_113717753_113735858_rev	0	1	0	0	0	0	0	0
chr2_113729401_113735858_rev	0	0	3	0	0	4	0	21
chr2_113729401_113743794_rev	0	0	0	0	0	0	0	3
chr2_113729401_113750568_rev	0	0	0	0	0	0	0	3
chr2_113731584_113750568_rev	0	0	0	0	0	2	0	2
chr2_113742692_113750568_rev	0	0	0	0	0	0	0	2
chr2_113755165_113755544_rev	0	0	1	0	0	0	0	0
chr2_195681050_195680032_fwd	0	0	0	10	0	0	0	0
chr2_195683906_195680032_fwd	0	0	5	0	0	6	0	0
chr2_195718332_195680032_fwd	0	0	0	0	0	0	5	0
chr2_195728349_195716637_fwd	0	0	0	1	0	0	0	0
chr2_27677924_27675532_fwd	0	0	0	0	4	0	0	0
chr2_27677924_27677295_fwd	0	0	2	0	0	6	5	18
chr2_27682359_27677295_fwd	0	1	3	0	0	0	0	0
chr2_74221434_74224995_rev	0	0	0	0	0	2	0	0
chr2_74231236_74233563_rev	0	0	0	0	0	0	0	4
chr2_74252974_74262232_rev	0	0	0	0	0	0	0	2
chr2_74264147_74265264_rev	0	0	1	0	0	0	0	0
chr2_40139401_40164984_rev	0	0	0	0	0	6	0	3
chr2_40139401_40177855_rev	0	0	2	0	4	22	10	11
chr2_40139401_40178493_rev	0	0	0	0	0	2	2	0
chr2_40160765_40170349_rev	0	0	0	0	0	0	0	5
chr2_40160765_40177855_rev	0	0	0	0	0	0	3	4
chr2_40160765_40178493_rev	0	0	0	0	0	0	0	5
chr2_40428473_40446648_rev	0	0	0	0	2	4	12	2
chr2_40428473_40453349_rev	0	0	0	0	3	3	0	9
chr2_216438485_216428596_fwd	0	13	0	0	0	0	0	0
chr2_216468046_216464597_fwd	0	0	9	0	0	0	9	6
chr2_216475451_216464597_fwd	0	0	2	0	2	0	0	4
chr2_17695152_17745951_rev	0	0	0	2	0	0	0	0
chr2_17708639_17731139_rev	0	0	0	0	0	2	0	0
chr2_17720940_17731877_rev	0	8	0	0	0	0	0	0
chr2_17738221_17745951_rev	0	0	3	0	0	0	0	0
chr2_130172349_130173656_rev	0	0	0	0	0	0	2	0
chr2_88084492_88084316_fwd	0	0	0	0	0	0	0	0
chr2_88091142_88087862_fwd	0	0	0	0	0	0	0	0
chr2_88096784_88084316_fwd	0	0	0	0	0	0	2	0
chr2_96278237_96278358_rev	0	0	0	0	2	0	0	0
chr2_96289037_96289379_rev	0	0	0	0	0	0	0	0
chr2_96290326_96291502_rev	0	0	0	0	0	0	0	5
chr2_69897456_69896436_fwd	0	0	0	0	1	0	0	0
chr2_1103442_1083518_fwd	0	0	2	0	0	0	0	0
chr2_1209230_1137622_fwd	0	0	0	0	0	0	0	0
chr2_1267571_1137768_fwd	0	0	0	0	0	0	0	5
chr2_38995123_39024137_rev	0	0	0	1	0	0	0	0
chr2_39006412_39010703_rev	0	0	0	0	0	0	0	2
chr2_39035212_39035500_rev	0	0	2	0	0	5	0	2
chr2_39051144_39067753_rev	0	0	1	0	0	0	0	0
chr2_39056702_39058804_rev	0	0	0	0	0	0	0	0
chr2_39056702_39067753_rev	0	0	0	0	0	0	0	2
chr2_230449150_230442937_fwd	0	0	0	0	0	0	0	0
chr2_230450255_230440476_fwd	0	2	0	2	0	7	0	0
chr2_230450255_230442937_fwd	0	12	20	0	8	44	27	22
chr2_230470098_230462435_fwd	0	0	0	0	0	0	2	0
chr2_230474447_230461262_fwd	0	3	0	0	0	0	0	0
chr2_230474447_230466301_fwd	0	0	0	0	0	0	0	0
chr2_230494460_230473324_fwd	0	0	1	0	0	0	0	0
chr2_230498535_230498461_fwd	0	0	0	0	0	0	0	0
chr2_230172066_230178255_rev	0	0	0	0	0	2	0	0
chr2_230172066_230186143_rev	0	0	0	0	0	0	0	5
chr2_230287966_230269532_fwd	0	0	6	0	0	0	0	0
chr2_230359132_230357805_fwd	0	0	0	0	0	2	0	0
chr2_230361697_230357805_fwd	0	2	2	1	0	6	4	0
chr2_230383575_230361614_fwd	0	0	0	0	0	0	0	0
chr2_173954873_173956232_rev	0	3	8	2	2	9	2	17
chr2_213317356_213310059_fwd	0	0	8	0	0	4	0	6
chr2_213340270_213310059_fwd	0	0	0	0	0	0	0	0
chr2_213350645_213310059_fwd	5	23	3	0	4	24	6	21
chr2_213364145_213296040_fwd	0	0	0	0	0	0	0	0
chr2_213364145_213310059_fwd	0	0	33	2	7	32	5	11
chr2_213375119_213310059_fwd	0	0	10	1	7	34	8	29
chr2_213375119_213317219_fwd	0	0	0	0	0	0	0	0
chr2_213375119_213340163_fwd	0	0	0	0	0	0	0	0
chr2_213490090_213310059_fwd	0	0	3	0	0	0	0	0
chr2_32089605_32087492_fwd	0	2	0	0	0	4	0	4
chr2_32116212_32087492_fwd	0	0	0	0	0	0	3	0
chr2_32116212_32098796_fwd	0	33	0	0	5	9	9	7
chr2_32116212_32114638_fwd	3	2	2	0	0	17	0	6
chr2_32127022_32098796_fwd	0	0	0	0	0	0	0	0
chr2_32128479_32098796_fwd	0	0	0	0	0	5	3	3
chr2_32128479_32114638_fwd	0	0	1	0	2	5	0	0
chr2_32137188_32136563_fwd	0	0	0	0	0	0	0	2
chr2_32143415_32098796_fwd	0	0	1	0	0	0	0	0
chr2_32145007_32114638_fwd	0	0	0	0	0	0	0	0
chr2_200419496_200329431_fwd	0	0	0	0	0	0	0	5
chr2_200419496_200416379_fwd	0	0	6	0	4	15	4	12
chr2_200419496_200419250_fwd	0	15	11	0	19	41	12	26
chr2_200440784_200439122_fwd	0	0	2	5	10	0	0	9
chr2_200459827_200329431_fwd	0	0	0	1	0	0	0	0
chr2_219445161_219444825_fwd	0	0	0	0	8	0	0	0
chr2_219451807_219451136_fwd	0	0	0	0	0	0	0	0
chr2_219464608_219447974_fwd	0	0	0	0	0	0	0	2
chr2_219464608_219451136_fwd	0	0	2	0	8	17	13	15
chr2_219464608_219461882_fwd	0	0	0	0	0	0	0	0
chr2_219472331_219472227_fwd	0	0	0	0	0	0	0	0
chr2_219473903_219471868_fwd	0	0	4	0	0	0	0	0
chr2_219473903_219473504_fwd	0	0	0	0	14	14	4	3
chr2_219477445_219477277_fwd	0	0	0	0	0	0	0	0
chr2_219480140_219479962_fwd	0	0	0	0	0	0	0	12
chr2_219482852_219477689_fwd	0	0	0	0	0	0	0	2
chr2_219488900_219488194_fwd	0	0	0	0	0	0	0	0
chr2_138564993_138559022_fwd	0	0	0	0	0	4	3	0
chr2_65331987_65334773_rev	0	0	0	0	1	0	0	0
chr2_65331987_65344896_rev	0	21	0	0	0	0	0	0
chr2_54599243_54526372_fwd	0	0	0	0	8	0	0	0
chr2_54618193_54612161_fwd	0	0	0	0	0	0	0	0
chr2_54623596_54621400_fwd	0	0	0	0	0	0	0	0
chr2_54630029_54629892_fwd	0	0	0	0	0	0	0	2
chr2_45488240_45562756_rev	0	0	5	0	0	0	0	0
chr2_45488240_45585774_rev	0	9	0	0	0	0	0	0
chr2_45546732_45553730_rev	4	0	8	0	5	20	8	16
chr2_45546732_45562756_rev	0	3	15	2	4	19	2	7
chr2_45546732_45585774_rev	0	0	3	0	3	0	0	0
chr2_45599449_45602083_rev	0	0	0	0	0	2	5	0
chr2_169805839_169800952_fwd	0	0	0	0	0	4	0	0
chr2_181922412_181913845_fwd	0	0	0	0	0	0	0	0
chr2_181928278_181921948_fwd	0	0	3	0	0	5	0	3
chr2_85844396_85848204_rev	0	0	4	0	0	0	0	0
chr2_85847861_85863485_rev	0	0	2	0	0	0	0	0
chr2_85847861_85870258_rev	0	0	0	0	0	0	8	0
chr2_85861181_85863485_rev	0	0	7	4	0	0	0	4
chr2_85861181_85870258_rev	1	0	0	0	0	7	0	2
chr2_106806646_106844034_rev	0	0	0	0	0	0	0	0
chr2_106843035_106844034_rev	6	0	0	0	0	0	0	0
chr2_152123766_152126379_rev	0	0	0	0	0	0	0	0
chr2_152123766_152150229_rev	0	0	2	0	0	0	0	5
chr2_152132114_152150229_rev	0	0	1	0	0	0	0	0
chr2_152143827_152150229_rev	0	0	0	0	0	3	0	0
chr2_152144888_152148300_rev	2	0	0	0	0	0	0	0
chr2_152144888_152150229_rev	0	0	0	0	0	0	0	0
chr2_152147162_152148300_rev	0	0	2	1	0	3	0	0
